times,distances,speeds,power_total,power_diesel,power_battery,power_regen,power_track,power_train,power_lost,power_accel
25232.29323129488,673875.4105396438,26.82683490437916,10363124.82788852,7461334.67808231,2901790.149806211,0.0,4417018.838623678,5844906.928783453,0.0,245566.34569292434
25235.993682858174,673974.6739580135,26.822443391879126,10363124.82788852,7461334.67808231,2901790.149806211,0.0,4182231.4616557797,5844914.181651319,0.0,-243650.00541432743
25239.69453158843,674073.9373763842,26.820614723816064,10363124.82788852,7461334.67808231,2901790.149806211,0.0,4273687.010137266,5843612.859572889,0.0,-101435.55658499055
25243.39541760657,674173.2007947548,26.822432268277417,10363124.82788852,7461334.67808231,2901790.149806211,0.0,4365626.547752265,5843610.532580077,0.0,100817.49772594674
25247.096199554104,674272.4642131226,26.822023716286967,10363124.82788852,7461334.67808231,2901790.149806211,0.0,4384343.7245202875,5843905.290515868,0.0,-22663.230773332616
25250.79698790344,674371.7276314904,26.822444690232192,10363124.82788852,7461334.67808231,2901790.149806211,0.0,4402947.252949598,5843907.889203752,0.0,23352.267516986296
25254.49777336569,674470.9910498601,26.821946945075265,10363124.82788852,7461334.67808231,2901790.149806211,0.0,4423894.828006038,5843891.828586192,0.0,-27610.902349156004
25258.198561398018,674570.2544682298,26.82252079181526,10363124.82788852,7461334.67808231,2901790.149806211,0.0,4444855.009769615,5843907.749116615,0.0,31832.42981840202
25261.899370692638,674669.5178865977,26.82131449606839,10363124.82788852,7461334.67808231,2901790.149806211,0.0,4501646.598204466,5843775.441001486,0.0,-66914.4715803047
25265.600212574827,674768.7813049655,26.82238145439491,10363124.82788852,7461334.67808231,2901790.149806211,0.0,4558478.749411593,5843746.2919286145,0.0,59184.60600933675
25269.300971305285,674868.0447233352,26.82257441023898,10363124.82788852,7461334.67808231,2901790.149806211,0.0,4549273.760581309,5844009.866634265,0.0,10703.82989056916
25273.001724163238,674967.3081417049,26.822411613120664,10363124.82788852,7461334.67808231,2901790.149806211,0.0,4539964.260388989,5844016.17595235,0.0,-9030.855812304952
25276.702488396684,675066.5715600746,26.822377521453827,10363124.82788852,7461334.67808231,2901790.149806211,0.0,4545340.712847365,5843974.986164731,0.0,-1891.156640020266
25280.40327019102,675165.8349784443,26.82220086690838,10363124.82788852,7461334.67808231,2901790.149806211,0.0,4550715.95018026,5843930.897571145,0.0,-9799.418740207371
25284.103977412822,675265.098396814,26.82398919278058,10363124.82788852,7461334.67808231,2901790.149806211,0.0,4458604.685573299,5844268.068548403,0.0,99207.37485769474
25287.804603071712,675364.3618151837,26.822783550352113,10363124.82788852,7461334.67808231,2901790.149806211,0.0,4366404.127113498,5844389.972482265,0.0,-66885.21235666843
25291.505531707106,675463.6252335533,26.818420282108157,10363124.82788852,7461334.67808231,2901790.149806211,0.0,4576514.017419063,5843224.96280524,0.0,-242015.3210351194
25295.20658000413,675562.888651923,26.82234356991127,10363124.82788852,7461334.67808231,2901790.149806211,0.0,4787037.90607757,5843132.925985062,0.0,217602.3149135581
25298.907273606575,675662.1520702918,26.823983759770886,10363124.82788852,7461334.67808231,2901790.149806211,0.0,4705274.59677593,5844296.786823623,0.0,90990.09748645422
25302.607930450013,675761.4154886606,26.822397639822608,10363124.82788852,7461334.67808231,2901790.149806211,0.0,4623019.448125075,5844308.09882338,0.0,-87991.51323393788
25306.308695293654,675860.6789070303,26.82242265971613,10363124.82788852,7461334.67808231,2901790.149806211,0.0,4621583.918425599,5843981.505965879,0.0,1387.9215022527208
25310.009459027337,675959.9423254,26.822405804112748,10363124.82788852,7461334.67808231,2901790.149806211,0.0,4620283.62092916,5843983.213959917,0.0,-935.026558891864
25313.710223883267,676059.2057437687,26.822390681641515,10363124.82788852,7461334.67808231,2901790.149806211,0.0,4622962.870980873,5843976.52405248,0.0,-838.8842097469897
25317.4109977731,676158.4691621375,26.82229661908562,10363124.82788852,7461334.67808231,2901790.149806211,0.0,4625635.460489563,5843953.682261433,0.0,-5217.879963700606
25321.11172810016,676257.7325805072,26.82329617161053,10363124.82788852,7461334.67808231,2901790.149806211,0.0,4577970.627857598,5844143.1149075115,0.0,55449.21114776036
25324.812428210585,676356.9959988769,26.82245197192141,10363124.82788852,7461334.67808231,2901790.149806211,0.0,4530240.8364227805,5844175.615841993,0.0,-46831.68059330242
25328.513215362065,676456.2594172466,26.82188909637883,10363124.82788852,7461334.67808231,2901790.149806211,0.0,4555448.628549671,5843881.2499315655,0.0,-31223.76919344194
25332.214012110293,676555.5228356163,26.822456515536743,10363124.82788852,7461334.67808231,2901790.149806211,0.0,4580775.63242628,5843882.200458674,0.0,31475.73315962118
25335.91480157295,676654.786253985,26.821844076027833,10363124.82788852,7461334.67808231,2901790.149806211,0.0,4607308.10151345,5843872.782178246,0.0,-33973.129143898026
25339.61559325535,676754.0496723538,26.822569851452656,10363124.82788852,7461334.67808231,2901790.149806211,0.0,4633854.205021177,5843896.492129017,0.0,40260.13864604545
